Region,Year,Median AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Total_Dias,Good Days_pct,Moderate Days_pct,Unhealthy for Sensitive Groups Days_pct,Unhealthy Days_pct,Very Unhealthy Days_pct,Hazardous Days_pct,Total_Contaminantes,Days CO_pct,Days NO2_pct,Days Ozone_pct,Days SO2_pct,Days PM2.5_pct,Days PM10_pct
South,1983,42.10526315789474,186.51461988304092,68.17543859649123,32.19298245614035,11.345029239766081,2.2222222222222223,0.005847953216374269,29.50877192982456,22.953216374269005,144.093567251462,103.77777777777777,0.0,0.12280701754385964,300.45614035087715,62.077153645529215,22.690645801705013,10.714702791077894,3.775935225193663,0.7396161781307176,0.0019463583635018881,300.45614035087715,9.82132430223053,7.639456576744911,47.958270076686524,34.540075518704505,0.0,0.04087352563353965
South,1984,43.704402515723274,196.55974842767296,79.25786163522012,33.37106918238994,8.672955974842766,0.9874213836477987,0.0,29.30817610062893,25.59119496855346,160.32704402515722,103.38993710691824,0.0,0.23270440251572327,318.8490566037736,61.64664575813165,24.857486636290115,10.46610253072174,2.7200820561374437,0.30968301871905635,0.0,318.8490566037736,9.191865396374538,8.026115943744205,50.28305422411582,32.42598181351954,0.0,0.07298262224589226
South,1985,43.0125,190.1,75.4875,31.675,8.13125,1.00625,0.0,26.88125,25.06875,154.69375,94.63125,0.0,5.125,306.40000000000003,62.04308093994777,24.636912532637073,10.33779373368146,2.653802219321148,0.32841057441253263,0.0,306.4,8.773253916449088,8.181706919060053,50.487516318537864,30.884872715404697,0.0,1.6726501305483028
South,1986,44.67948717948718,195.3846153846154,80.23076923076923,33.69871794871795,9.512820512820513,0.8589743589743589,0.00641025641025641,23.205128205128204,27.185897435897434,156.53205128205127,98.32692307692308,0.0,14.442307692307692,319.69230769230774,61.11645813282001,25.096246390760342,10.54098492139878,2.9756175810073784,0.2686878408726339,0.0020051331408405515,319.6923076923077,7.258581969842798,8.50376965030478,48.96334616618543,30.75673724735323,0.0,4.517564966313763
South,1987,44.84756097560975,183.72560975609755,78.15853658536585,34.76829268292683,10.804878048780488,1.396341463414634,0.0,18.74390243902439,26.676829268292682,159.4329268292683,91.82317073170732,0.0,12.176829268292684,308.8536585365853,59.48629866540315,25.306009634367843,11.257206033325437,3.4983811103214095,0.4521045565821685,0.0,308.8536585365854,6.068862039011292,8.637368711995578,51.620863934296764,29.730316670615174,0.0,3.942588644081181
South,1988,44.532967032967036,177.03296703296704,67.9065934065934,31.67032967032967,12.26923076923077,3.4725274725274726,0.0,16.967032967032967,23.285714285714285,158.13186813186815,83.53846153846153,0.9340659340659341,9.494505494505495,292.35164835164835,60.554803788903925,23.22771011877913,10.83295745000752,4.19673733273192,1.1877913095775072,0.0,292.3516483516484,5.803638550593894,7.964967674033978,54.08961058487445,28.574650428506988,0.3195008269433167,3.2476319350473606
South,1989,39.618090452261306,180.13065326633165,63.005025125628144,22.753768844221106,4.924623115577889,0.31155778894472363,0.005025125628140704,16.371859296482413,21.954773869346734,143.1608040201005,74.20100502512562,1.35678391959799,14.085427135678392,271.13065326633165,66.43684551941432,23.237883421369663,8.392178667408027,1.816328421833009,0.11491057362616997,0.001853396348809193,271.13065326633165,6.03836530442035,8.097488647947364,52.8014085812251,27.367250486516543,0.5004170141784822,5.195069965712168
South,1990,39.96017699115044,180.91592920353983,62.98672566371681,25.827433628318584,5.836283185840708,0.5663716814159292,0.0,12.455752212389381,19.06637168141593,162.18584070796462,66.14159292035399,1.092920353982301,15.190265486725664,276.1327433628319,65.51773867897317,22.81030670127872,9.353267314040316,2.1135788225491137,0.2051084831586706,0.0,276.1327433628319,4.5107842194660766,6.904784796333685,58.73473704451495,23.952825048873507,0.3957952760952472,5.5010736147165336
South,1991,38.024896265560166,188.1576763485477,57.03319502074689,20.493775933609957,4.323651452282157,0.46473029045643155,0.0,10.792531120331951,19.78838174273859,156.8921161825726,65.9045643153527,1.3195020746887967,15.775933609958507,270.47302904564316,69.56615120274914,21.086462935689738,7.577012763868433,1.5985517918507608,0.1718213058419244,0.0,270.47302904564316,3.9902430044182626,7.3162125675012275,58.00656602847324,24.366408934707906,0.4878497790868925,5.832719685812469
South,1992,36.55813953488372,198.8217054263566,54.5,16.391472868217054,2.8294573643410854,0.13953488372093023,0.0,11.003875968992247,23.05426356589147,161.39922480620154,58.14728682170543,2.3333333333333335,16.74418604651163,272.6821705426357,72.91335001137139,19.986638617239024,6.01120081874005,1.0376392995224015,0.05117125312713213,0.0,272.6821705426357,4.035421878553558,8.45462815556061,59.189504207414146,21.32419831703434,0.8556970661814874,6.140550375255857
South,1993,39.52238805970149,190.955223880597,61.67164179104478,22.041044776119403,5.388059701492537,0.45149253731343286,0.0,11.100746268656716,22.73507462686567,169.83955223880596,55.79477611940298,2.656716417910448,18.380597014925375,280.5074626865671,68.07491752687028,21.985740129828674,7.8575609236990545,1.9208257954666383,0.16095562413536238,0.0,280.5074626865672,3.9573800148983715,8.104980312865807,60.54724912206023,19.890656592529528,0.9471107800361818,6.552623177609876
South,1994,37.93726937269373,201.98154981549814,60.2029520295203,19.047970479704798,4.232472324723247,0.2878228782287823,0.0,10.328413284132841,22.14022140221402,178.10332103321034,53.17712177121771,2.6199261992619927,19.383763837638377,285.75276752767525,70.68402226268418,21.068195612030117,6.665891863273028,1.4811658208396286,0.10072444117305233,0.0,285.75276752767525,3.6144578313253017,7.748033936388642,62.327767662289034,18.60948617621612,0.916850682472656,6.783403711308256
South,1995,38.659574468085104,190.10638297872342,60.1241134751773,21.47872340425532,4.9787234042553195,0.75177304964539,0.0070921985815602835,9.03191489361702,22.333333333333332,176.36879432624113,48.60992907801418,2.8617021276595747,18.24113475177305,277.44680851063833,68.51993865030674,21.670501022494886,7.741564417177914,1.7944785276073616,0.270961145194274,0.0025562372188139056,277.4468085106383,3.2553680981595092,8.04959100204499,63.56850715746422,17.520449897750513,1.0314417177914113,6.574642126789366
South,1996,37.197879858657245,197.78445229681978,56.93286219081272,17.33922261484099,3.010600706713781,0.2049469964664311,0.0035335689045936395,8.314487632508834,23.39929328621908,173.40282685512366,48.091872791519435,2.9575971731448765,19.109540636042404,275.2756183745583,71.8496078456542,20.68213034157863,6.298858837271992,1.0936677663247887,0.07445156155732129,0.0012836476130572635,275.27561837455835,3.0204228335237406,8.500314493665197,62.99243931555908,17.470444013709354,1.0744130521289295,6.94196629141368
South,1997,38.36805555555556,198.45138888888889,61.19097222222222,20.40625,4.222222222222222,0.4791666666666667,0.0,7.444444444444445,23.40625,184.56944444444446,46.11805555555556,3.0590277777777777,20.15277777777778,284.75,69.69320066334991,21.48936689103502,7.166374012291484,1.4827821675934054,0.16827626573017268,0.0,284.75,2.6143790849673203,8.219929762949956,64.81806653009463,16.195980879914153,1.0742854355672617,7.0773583065066825
South,1998,41.628070175438594,189.5157894736842,65.70877192982456,27.38245614035088,8.04561403508772,0.9649122807017544,0.0,7.1192982456140355,23.894736842105264,193.37894736842105,47.512280701754385,3.0035087719298246,16.70877192982456,291.6175438596491,64.9877874168281,22.532516754701547,9.389852125470757,2.7589609077017485,0.33088279529785464,0.0,291.6175438596491,2.441313424215808,8.193861221739601,66.31252180818423,16.292668840466366,1.0299479009998678,5.729686804394123
South,1999,47.748387096774195,160.63870967741934,85.8258064516129,27.725806451612904,7.683870967741935,0.7838709677419354,0.0,3.606451612903226,18.616129032258065,170.71935483870968,35.616129032258065,46.42580645161291,7.674193548387096,282.65806451612906,56.83146169999086,30.363827261937367,9.80895645028759,2.718433305943577,0.27732128184059157,0.0,282.65806451612906,1.2759061444353144,6.58609513375331,60.397836209257726,12.600429106180954,16.424723819958,2.7150095864146806
South,2000,46.71951219512195,161.54573170731706,94.57317073170732,22.871951219512194,3.9451219512195124,0.36890243902439024,0.0,2.658536585365854,12.518292682926829,165.8231707317073,28.817073170731707,67.96951219512195,5.5182926829268295,283.3048780487805,57.02186733244371,33.38211872067497,8.073264172872454,1.3925358357367312,0.13021393827213637,0.0,283.30487804878044,0.9384012741595285,4.4186647152511735,58.5317033274504,10.171753260729199,23.991649089578583,1.9478283328311312
South,2001,44.75,179.20180722891567,91.08132530120481,18.27710843373494,2.8072289156626504,0.17771084337349397,0.0030120481927710845,2.1867469879518073,11.346385542168674,175.20180722891567,28.08433734939759,69.2921686746988,5.436746987951807,291.5481927710844,61.46558670992002,31.240572762774544,6.26898361468686,0.9628695993553316,0.060954191375498464,0.001033121887720313,291.54819277108436,0.7500464904849474,3.8917701510424196,60.09360084302746,9.6328284811042,23.766969027005803,1.8647850073351653
South,2002,43.368263473053894,189.0868263473054,80.51497005988024,18.24550898203593,5.158682634730539,0.5119760479041916,0.005988023952095809,1.9131736526946108,10.27245508982036,178.51497005988023,25.565868263473053,70.57784431137725,6.679640718562874,293.5239520958084,64.41955588196294,27.43045992839438,6.216020482062894,1.7574997194936604,0.17442394198108876,0.002040046105041974,293.5239520958084,0.6517947305609106,3.4996990931995064,60.817854483511326,8.709976845476707,24.045003417077226,2.275671430174322
South,2003,43.03823529411765,189.10882352941175,86.62941176470588,12.976470588235294,1.6970588235294117,0.22647058823529412,0.011764705882352941,1.3235294117647058,9.3,174.97058823529412,22.823529411764707,74.27941176470588,7.952941176470588,290.65000000000003,65.06410580747006,29.805405733599127,4.464638082998553,0.5838839922688497,0.07791866101334735,0.004047722650044018,290.65,0.4553687981299521,3.199724754859797,60.19975511277968,7.852581941085397,25.556308881715427,2.736260511429757
South,2004,42.438235294117646,198.30588235294118,86.3264705882353,10.279411764705882,1.011764705882353,0.08235294117647059,0.0,1.5676470588235294,9.473529411764705,173.9,22.064705882352943,81.47941176470589,7.520588235294118,296.0058823529411,66.99389916734566,29.16376860555236,3.4727052324079417,0.3418056079966615,0.027821386697402677,0.0,296.00588235294117,0.5295999682041295,3.200453091154786,58.748832495379666,7.45414439299696,27.52628127421951,2.5406887780449514
South,2005,45.42274052478134,177.6122448979592,98.93586005830903,16.78134110787172,1.6355685131195334,0.0728862973760933,0.0,1.2244897959183674,8.626822157434402,170.3469387755102,19.271137026239067,88.84839650145773,6.720116618075802,295.03790087463557,60.19980632028301,33.53327140852586,5.687859443862528,0.5543587817941066,0.024704045534496732,0.0,295.03790087463557,0.4150279649795451,2.9239708294630327,57.73730706140437,6.531749639320935,30.114231506551516,2.277712998280599
South,2006,45.16618075801749,181.6530612244898,100.50437317784257,13.615160349854227,1.6997084548104957,0.10204081632653061,0.008746355685131196,1.1720116618075802,8.174927113702624,173.9125364431487,18.34985422740525,89.3935860058309,6.580174927113703,297.5830903790087,61.04280353871325,33.773549783973905,4.575246642043284,0.5711710476041189,0.03428985706028158,0.0029391306051669923,297.58309037900875,0.39384350109237687,2.7471074056294147,58.44167295314047,6.166296009640348,30.039874205210097,2.2112059252873
South,2007,45.97076023391813,182.55555555555554,103.69298245614036,15.365497076023392,1.7514619883040936,0.06432748538011696,0.0029239766081871343,0.260233918128655,7.02046783625731,173.640350877193,16.70175438596491,100.93567251461988,4.874269005847953,303.4327485380117,60.163432073544435,34.173299670437686,5.063888835353749,0.57721587295469,0.021199915200339196,0.0009636325091063272,303.4327485380117,0.08576329331046312,2.3136816543642915,57.225316553279235,5.50426889201534,33.26459421435041,1.6063753926802475
South,2008,42.29446064139942,203.201166180758,92.02332361516035,7.743440233236152,0.7084548104956269,0.011661807580174927,0.0,0.1457725947521866,7.291545189504373,170.54518950437318,17.0932944606414,104.10204081632654,4.510204081632653,303.68804664723035,66.91115057840923,30.30192483079729,2.549800796812749,0.2332837325397206,0.0038400614409830553,0.0,303.6880466472303,0.048000768012288204,2.4009984159746556,56.15801852829646,5.628570057120914,34.2792684682955,1.485143762300197
South,2009,39.03757225433526,232.98554913294797,72.52312138728324,3.008670520231214,0.3179190751445087,0.008670520231213872,0.0,0.13005780346820808,7.167630057803469,170.65028901734104,13.260115606936417,113.00578034682081,4.630057803468208,308.8439306358381,75.43795620437957,23.48212614635973,0.9741718135878723,0.10293842410630732,0.0028074115665356544,0.0,308.84393063583815,0.04211117349803481,2.320793561669474,55.25453864869924,4.2934680890885275,36.5899307505147,1.4991577765300392
South,2010,42.4956772334294,211.1729106628242,93.63688760806916,6.3861671469740635,0.6167146974063401,0.008645533141210375,0.0,0.08645533141210375,6.521613832853026,181.70893371757924,11.688760806916427,107.6657060518732,4.14985590778098,311.8213256484149,67.72240808857508,30.029019796306912,2.04802129350659,0.19777822960758587,0.0027725920038446615,0.0,311.821325648415,0.027725920038446608,2.0914585682334894,58.27341453947247,3.7485443891979817,34.52801242121218,1.3308441618454372
South,2011,41.92816091954023,213.52586206896552,89.316091954023,7.706896551724138,0.8477011494252874,0.014367816091954023,0.0,0.04885057471264368,7.379310344827586,181.79022988505747,11.181034482758621,106.80747126436782,4.204022988505747,311.4109195402299,68.56723662234361,28.681104723588412,2.474831827702983,0.2722130459255705,0.004613780439416449,0.0,311.41091954022994,0.015686853494015926,2.3696376336842877,58.37631838776055,3.59044393795388,34.297921030534,1.3499921565732527
South,2012,40.12173913043478,230.19130434782608,75.21739130434783,6.3478260869565215,0.7797101449275362,0.07536231884057971,0.005797101449275362,0.08695652173913043,7.066666666666666,187.15652173913043,11.0,103.48695652173913,3.8202898550724638,312.6173913043478,73.63355678562489,24.06052682818281,2.030541570470919,0.24941355363318593,0.024106886224768902,0.0018543758634437617,312.61739130434785,0.027815637951656418,2.2604841775379447,59.8675975633501,3.518678200884537,33.103390726266305,1.2220336940094385
South,2013,37.32471264367816,250.72988505747125,56.69827586206897,1.6264367816091954,0.07471264367816093,0.0028735632183908046,0.0,0.09195402298850575,5.7155172413793105,179.367816091954,8.53448275862069,111.61206896551724,3.810344827586207,309.13218390804593,81.107661417762,18.341110636003645,0.5261298778560672,0.024168510290208042,0.0009295580880849245,0.0,309.132183908046,0.02974585881871758,1.8488910372009146,58.023015858260976,2.7607875216122255,36.10496569930655,1.2325940248006098
South,2014,38.1867816091954,248.1293103448276,61.5632183908046,1.3189655172413792,0.05172413793103448,0.0,0.0,0.34195402298850575,6.396551724137931,181.02298850574712,9.649425287356323,110.21551724137932,3.4367816091954024,311.06321839080465,79.76812933025403,19.79122401847575,0.4240184757505773,0.016628175519630483,0.0,0.0,311.0632183908046,0.10993071593533488,2.05635103926097,58.19491916859122,3.102078521939954,35.43187066974596,1.1048498845265589
South,2015,37.19308357348703,252.78386167146974,56.164265129682995,1.5878962536023056,0.1440922190201729,0.005763688760806916,0.0,0.09510086455331412,6.36599423631124,183.34582132564842,7.665706051873199,109.507204610951,3.7060518731988474,310.68587896253604,81.3631641436628,18.07750816265954,0.5110937963787474,0.04637874740279014,0.0018551498961116054,0.0,310.68587896253604,0.030609973285841495,2.0490130602552687,59.01324577025824,2.467349361828436,35.24692045117245,1.1928613831997625
South,2016,36.71787709497207,255.15921787709496,48.391061452513966,1.7094972067039107,0.2206703910614525,0.002793296089385475,0.0,0.13687150837988826,5.575418994413408,189.9385474860335,7.849162011173185,97.91340782122904,4.069832402234637,305.4832402234637,83.52642118449566,15.840823678940774,0.559604253723837,0.07223649680422078,0.0009143860354964659,0.0,305.48324022346367,0.04480491573932683,1.825114526850946,62.1764216416887,2.5694247597450697,32.05197370225762,1.3322604537183507
South,2017,36.005464480874316,268.87704918032784,48.17486338797814,1.685792349726776,0.21584699453551912,0.00273224043715847,0.00273224043715847,0.08469945355191257,5.032786885245901,183.37431693989072,20.6448087431694,105.99180327868852,3.830601092896175,318.95901639344265,84.29830647855471,15.103778514463889,0.5285294545952937,0.06767232887038607,0.0008566117578529882,0.0008566117578529882,318.95901639344265,0.026554964493442634,1.577878857965204,57.491498128303306,6.472558442337179,33.230539922390975,1.2009696845098896
South,2018,34.33424657534247,269.06575342465754,49.87123287671233,2.106849315068493,0.18904109589041096,0.005479452054794521,0.0,0.06575342465753424,4.101369863013699,182.19452054794522,22.09315068493151,109.26575342465753,3.5178082191780824,321.2383561643835,83.75891242793301,15.524681881758948,0.6558523521986832,0.058847610275304475,0.0017057278340667967,0.0,321.2383561643836,0.02046873400880155,1.2767372837989968,56.71630334663801,6.877494626957321,34.013918739125984,1.0950772694708832
South,2019,35.71389645776567,270.75204359673023,49.85286103542234,1.4114441416893733,0.05994550408719346,0.0027247956403269754,0.0,0.12806539509536785,4.4959128065395095,186.58310626702996,23.416893732970028,104.36784741144415,3.087193460490463,322.0790190735695,84.06385624730336,15.47845655355617,0.4382291481603681,0.01861204876356776,0.0008460022165258072,0.0,322.0790190735695,0.03976210417671294,1.395903657267582,57.93084777882117,7.270543048822788,32.404422899588,0.9585205113237396
South,2020,32.28763440860215,284.4059139784946,34.016129032258064,0.967741935483871,0.10752688172043011,0.0,0.0,0.09408602150537634,5.956989247311828,178.82258064516128,20.838709677419356,110.74731182795699,3.0376344086021505,319.49731182795693,89.01668447578102,10.646765331964698,0.30289517302886765,0.03365501922542974,0.0,0.0,319.49731182795705,0.029448141822251007,1.864488065088807,55.9699797228509,6.522342725888282,34.66298705123135,0.9507542931183898
South,2021,31.37378640776699,57.79611650485437,6.893203883495145,0.13592233009708737,0.019417475728155338,0.0,0.0,0.10194174757281553,1.087378640776699,33.03398058252427,4.393203883495145,25.41747572815534,0.8106796116504854,64.84466019417476,89.13010929779907,10.63033388231771,0.20961221739781402,0.029944602485402004,0.0,0.0,64.84466019417475,0.15720916304836055,1.6768977391825126,50.94325497829016,6.774966312322205,39.19748465339123,1.2501871537655338
West,1980,53.86138613861386,179.86138613861385,86.76237623762377,35.28712871287129,17.84158415841584,7.821782178217822,0.039603960396039604,88.0990099009901,51.13861386138614,130.07920792079207,58.2970297029703,0.0,0.0,327.6138613861386,54.90042007918039,26.48312127897489,10.770951071353018,5.445918583214966,2.3875003777690473,0.01208860950769138,327.6138613861386,26.891111849859474,15.609417026806494,39.70503792801233,17.79443319532171,0.0,0.0
West,1981,56.63809523809524,185.2095238095238,85.5047619047619,35.819047619047616,19.590476190476192,7.171428571428572,0.01904761904761905,91.29523809523809,48.17142857142857,135.83809523809524,58.00952380952381,0.0,0.0,333.31428571428575,55.566032344705405,25.65289445111149,10.746328361620662,5.877478713069318,2.151551517229556,0.005714612263557918,333.3142857142857,27.390136579233097,14.452254414537974,40.753757357563295,17.40385164866564,0.0,0.0
West,1982,51.049019607843135,195.81372549019608,85.34313725490196,32.26470588235294,14.57843137254902,5.823529411764706,0.00980392156862745,99.40196078431373,44.990196078431374,136.38235294117646,53.049019607843135,0.0,0.00980392156862745,333.83333333333326,58.656133446888504,25.56459428504303,9.66491439311621,4.366978943349682,1.7444421602889786,0.002936771313617809,333.8333333333333,29.775924348770964,13.476843558192126,40.85342574373734,15.890869577985963,0.0,0.0029367713136178087
West,1983,47.490566037735846,194.5943396226415,78.79245283018868,29.39622641509434,13.339622641509434,5.783018867924528,0.0,93.14150943396227,39.35849056603774,133.00943396226415,55.70754716981132,0.0,0.6886792452830188,321.9056603773585,60.450735595803295,24.476877088095655,9.131938338901588,4.143954047242248,1.7964949299572122,0.0,321.9056603773585,28.93441181642342,12.226715901764257,41.31938338901588,17.30555067112127,0.0,0.21393822167516557
